NCM,NCM_DESCRICAO,CAPITULO
3074200,"-- Vivas, frescas ou refrigeradas",30
3074310,Lulas,30
3074320,Sépias,30
3074900,-- Outras,30
3075100,"-- Vivos, frescos ou refrigerados",30
3075200,-- Congelados,30
3075900,-- Outros,30
3076000,"- Caracóis, exceto os do mar",30
3077100,"-- Vivos, frescos ou refrigerados",30
3077200,-- Congelados,30
3077900,-- Outros,30
3078100,"-- Abalones (Orelhas-do-mar*) (Haliotis spp.) vivos, frescos ou refrigerados",30
3078200,"-- Estrombos (Strombus spp.) vivos, frescos ou refrigerados",30
3078300,-- Abalones (Orelhas-do-mar*) (Haliotis spp.) congelados,30
3078400,-- Estrombos (Strombus spp.) congelados,30
3078700,-- Outros abalones (orelhas-do-mar*) (Haliotis spp.),30
3078800,-- Outros estrombos (Strombus spp.),30
3079100,"-- Vivos, frescos ou refrigerados",30
3079200,-- Congelados,30
3079900,-- Outros,30
3081100,"-- Vivos, frescos ou refrigerados",30
3081200,-- Congelados,30
3081900,-- Outros,30
3082100,"-- Vivos, frescos ou refrigerados",30
3082200,-- Congelados,30
3082900,-- Outros,30
3083000,- Medusas (águas-vivas) (Rhopilema spp.),30
3089000,- Outros,30
3091000,- De peixe,30
3099000,- Outros,30
4011010,Leite UHT (Ultra High Temperature),40
4011090,Outros,40
4012010,Leite UHT (Ultra High Temperature),40
4012090,Outros,40
4014010,Leite,40
4014021,UHT (Ultra High Temperature),40
4014021,Acondicionado em recipiente metálico hermeticamente fechado,40
4014029,Outros,40
4014029,Acondicionados em recipientes metálicos hermeticamente fechados,40
4015010,Leite,40
4015021,UHT (Ultra High Temperature),40
4015021,Acondicionado em recipiente metálico hermeticamente fechado,40
4015029,Outros,40
4015029,Acondicionados em recipientes metálicos hermeticamente fechados,40
4021010,"Com um teor de arsênio, chumbo ou cobre, considerados isoladamente, inferior a 5 ppm",40
4021090,Outros,40
4022110,Leite integral,40
4022120,Leite parcialmente desnatado,40
4022130,Creme de leite (nata),40
4022910,Leite integral,40
4022920,Leite parcialmente desnatado,40
4022930,Creme de leite (nata),40
4029100,-- Sem adição de açúcar ou de outros edulcorantes,40
4029100,Leite em estado líquido,40
4029900,-- Outros,40
4029900,Leite em estado líquido,40
4032000,- Iogurte,40
4032000,Acondicionado em embalagem de apresentação,40
4039000,- Outros,40
4039000,Acondicionados em embalagem de apresentação,40
4041000,"- Soro de leite, modificado ou não, mesmo concentrado ou adicionado de açúcar ou de outros edulcorantes",40
4041000,"Concentrado ou adicionado de açúcar ou de outros edulcorantes, em estado pastoso ou
sólido",40
4049000,- Outros,40
4049000,"Concentrado ou adicionado de açúcar ou de outros edulcorantes, em estado pastoso ou
sólido",40
4051000,- Manteiga,40
4052000,- Pasta de espalhar (barrar) de produtos provenientes do leite,40
4059010,Óleo butírico de manteiga (butter oil),40
4059090,Outras,40
4061010,Mozarela,40
4061090,Outros,40
4062000,"- Queijos ralados ou em pó, de qualquer tipo",40
4063000,"- Queijos fundidos, exceto ralados ou em pó",40
4064000,"- Queijos de pasta mofada (azul) e outros queijos que apresentem veios obtidos utilizando
Penicillium roqueforti",40
4069010,"Com um teor de umidade inferior a 36,0 %, em peso (massa dura)",40
4069020,"Com um teor de umidade igual ou superior a 36,0 % e inferior a 46,0 %, em peso (massa
semidura)",40
4069030,"Com um teor de umidade igual ou superior a 46,0 % e inferior a 55,0 %, em peso (massa macia)",40
4069090,Outros,40
4071100,-- De aves da espécie Gallus domesticus,40
4071900,-- Outros,40
4072100,-- De aves da espécie Gallus domesticus,40
4072900,-- Outros,40
4079000,- Outros,40
4081100,-- Secas,40
4081900,-- Outras,40
4081900,Frescas,40
4089100,-- Secos,40
4089900,-- Outros,40
4089900,Frescos,40
4090000,Mel natural.,40
4090000,Acondicionado em embalagem de apresentação,40
4101000,- Insetos,41
4109000,- Outros,41
5010000,"Cabelo em bruto, mesmo lavado ou desengordurado; desperdícios de cabelo.",50
5021011,"Lavadas, alvejadas ou desengorduradas, mesmo tintas",50
5021019,Outras,50
5021090,Outros,50
5029010,Pelos,50
5029020,Desperdícios,50
5040011,De bovinos,50
5040012,De ovinos,50
5040013,De suínos,50
5040019,Outras,50
5040090,Outros,50
5051000,- Penas do tipo utilizado para enchimento ou estofamento; penugem,50
5059000,- Outros,50
5061000,- Osseína e ossos acidulados,50
5069000,- Outros,50
5071000,- Marfim; pó e desperdícios de marfim,50
5079000,- Outros,50
5080000,"Coral e matérias semelhantes, em bruto ou simplesmente preparados, mas não trabalhados de outro modo; conchas e carapaças de moluscos, crustáceos ou de equinodermes e ossos de sépias (chocos*) (chocos e chopos*), em bruto ou simplesmente preparados, mas não cortados em forma determinada, seus pós e desperdícios.",50
5100010,Pâncreas de bovino,51
5100090,Outros,51
5111000,- Sêmen de bovino,51
5119110,"Ovas de peixe fecundadas, para reprodução",51
5119190,Outros,51
5119910,Embriões de animais,51
5119920,Sêmen animal,51
5119930,Ovos de bicho-da-seda,51
5119991,"Crinas e seus desperdícios, mesmo em mantas, mesmo com suporte",51
5119999,Outros,51
6011000,"- Bulbos, tubérculos, raízes tuberosas, cormos, coroas e rizomas, em repouso vegetativo",60
6012000,"- Bulbos, tubérculos, raízes tuberosas, cormos, coroas e rizomas, em vegetação ou em flor; mudas, plantas e raízes de chicória",60
6021000,- Estacas não enraizadas e enxertos,60
6022000,"- Árvores, arbustos e silvados, de fruta, enxertados ou não",60
6023000,"- Rododendros e azaleias, enxertados ou não",60
6024000,"- Roseiras, enxertadas ou não",60
6029010,Micélios de cogumelos,60
6029021,De orquídea,60
6029029,Outras,60
6029081,De cana-de-açúcar,60
6029082,De videira,60
6029083,De café,60
6029089,Outras,60
6029090,Outras,60
6031100,-- Rosas,60
6031200,-- Cravos,60
6031300,-- Orquídeas,60
6031400,-- Crisântemos,60
6031500,-- Lírios (Lilium spp.),60
6031900,-- Outros,60
6039000,- Outros,60
6042000,- Frescos,60
6049000,- Outros,60
7011000,- Batata-semente,70
7019000,- Outras,70
7020000,"Tomates, frescos ou refrigerados.",70
7031011,Para semeadura (sementeira),70
7031019,Outras,70
7031021,Para semeadura (sementeira),70
7031029,Outras,70
7032010,Para semeadura (sementeira),70
7032090,Outros,70
7039010,Para semeadura (sementeira),70
7039090,Outros,70
7041000,- Couve-flor e brócolis,70
7042000,- Couve-de-bruxelas,70
7049000,- Outros,70
7051100,-- Repolhuda,70
7051900,-- Outra,70
7052100,-- Endívia (Cichorium intybus var. foliosum),70
7052900,-- Outras,70
7061000,- Cenouras e nabos,70
7069000,- Outros,70
7070000,"Pepinos e pepininhos (cornichons), frescos ou refrigerados.",70
7081000,- Ervilhas (Pisum sativum),70
7082000,"- Feijões (Vigna spp., Phaseolus spp.)",70
7089000,- Outros legumes de vagem,70
7092000,- Aspargos,70
7093000,- Berinjelas,70
7094000,"- Aipo, exceto aipo-rábano",70
7095100,-- Cogumelos do gênero Agaricus,70
7095200,-- Cogumelos do gênero Boletus,70
7095300,-- Cogumelos do gênero Cantharellus,70
7095400,-- Shitake (Lentinus edodes),70
7095500,"-- Matsutake (Tricholoma matsutake, Tricholoma magnivelare, Tricholoma anatolicum, Tricholoma dulciolens, Tricholoma caligatum)",70
7095600,-- Trufas (Tuber spp.),70
7095900,-- Outros,70
7096000,- Pimentões (pimentos) e pimentas do gênero Capsicum ou do gênero Pimenta,70
7097000,"- Espinafres, espinafres-da-nova-zelândia e espinafres gigantes",70
7099100,-- Alcachofras,70
7099200,-- Azeitonas,70
7099300,"-- Abóboras, abobrinhas (curgetes*) e cabaças (Cucurbita spp.)",70
7099911,Para semeadura (sementeira),70
7099919,Outros,70
7099990,Outros,70
7101000,- Batatas,71
7102100,-- Ervilhas (Pisum sativum),71
7102200,"-- Feijões (Vigna spp., Phaseolus spp.)",71
7102900,-- Outros,71
7103000,"- Espinafres, espinafres-da-nova-zelândia e espinafres gigantes",71
7104000,- Milho doce,71
7108000,- Outros produtos hortícolas,71
7109000,- Misturas de produtos hortícolas,71
7112010,Com água salgada,71
7112020,Com água sulfurada ou adicionada de outras substâncias,71
7112090,Outras,71
7114000,- Pepinos e pepininhos (cornichons),71
7114000,"Com água salgada, sulfurada ou adicionada de outras substâncias",71
7115100,-- Cogumelos do gênero Agaricus,71
7115100,"Com água salgada, sulfurada ou adicionada de outras substâncias",71
7115900,-- Outros,71
7115900,"Com água salgada, sulfurada ou adicionada de outras substâncias",71
7119000,- Outros produtos hortícolas; misturas de produtos hortícolas,71
7119000,"Com água salgada, sulfurada ou adicionada de outras substâncias",71
7122000,- Cebolas,71
7123100,-- Cogumelos do gênero Agaricus,71
7123200,-- Orelhas-de-judas (Auricularia spp.),71
7123300,-- Tremelas (Tremella spp.),71
7123400,-- Shitake (Lentinus edodes),71
7123900,-- Outros,71
7129020,Alho,71
7129090,Outros,71
7129090,Milho doce,71
7131010,Para semeadura (sementeira),71
7131090,Outras,71
7132010,Para semeadura (sementeira),71
7132090,Outros,71
7133110,Para semeadura (sementeira),71
7133190,Outros,71
7133210,Para semeadura (sementeira),71
7133290,Outros,71
7133311,Para semeadura (sementeira),71
7133319,Outros,71
7133321,Para semeadura (sementeira),71
7133329,Outros,71
7133391,Para semeadura (sementeira),71
7133399,Outros,71
7133410,Para semeadura (sementeira),71
7133490,Outros,71
7133510,Para semeadura (sementeira),71
7133590,Outros,71
7133910,Para semeadura (sementeira),71
7133990,Outros,71
7134010,Para semeadura (sementeira),71
7134090,Outras,71
7135010,Para semeadura (sementeira),71
7135090,Outras,71
7136010,Para semeadura (sementeira),71
7136090,Outros,71
7139010,Para semeadura (sementeira),71
7139090,Outros,71
7141000,- Raízes de mandioca,71
7142000,- Batatas-doces,71
7143000,- Inhames (Dioscorea spp.),71
7144000,- Taros (inhames-brancos) (Colocasia spp.),71
7145000,- Mangaritos (Orelhas-de-elefante*) (Xanthosoma spp.),71
7149000,- Outros,71
8011100,-- Dessecados,80
8011100,Acondicionados em embalagens de apresentação,80
8011200,-- Na casca interna (endocarpo),80
8011900,-- Outros,80
8012100,-- Com casca,80
8012100,Seca e acondicionada em embalagem de apresentação,80
8012200,-- Sem casca,80
8012200,Seca e acondicionada em embalagem de apresentação,80
8013100,-- Com casca,80
8013100,Seca e acondicionada em embalagem de apresentação,80
8013200,-- Sem casca,80
8013200,Seca e acondicionada em embalagem de apresentação,80
8021100,-- Com casca,80
8021200,-- Sem casca,80
8022100,-- Com casca,80
8022200,-- Sem casca,80
8023100,-- Com casca,80
8023200,-- Sem casca,80
8024100,-- Com casca,80
8024200,-- Sem casca,80
8025100,-- Com casca,80
8025200,-- Sem casca,80
8026100,-- Com casca,80
8026200,-- Sem casca,80
8027000,- Nozes-de-cola (Cola spp.),80
8028000,- Nozes-de-areca (nozes de bétele),80
8029100,"-- Pinhões, com casca",80
8029200,"-- Pinhões, sem casca",80
8029900,-- Outra,80
8031000,- Bananas-da-terra (Bananas-pão*) (Plátanos*),80
8031000,Secas e acondicionadas em embalagens de apresentação,80
8039000,- Outras,80
8039000,Secas e acondicionadas em embalagens de apresentação,80
8041010,Frescas,80
8041020,Secas,80
8042010,Frescos,80
8042020,Secos,80
8043000,- Abacaxis (ananases),80
8043000,Secos e acondicionados em embalagens de apresentação,80
8044000,- Abacates,80
8044000,Secos e acondicionados em embalagens de apresentação,80
8045010,Goiabas,80
8045010,Secas e acondicionadas em embalagens de apresentação,80
8045020,Mangas,80
8045020,Secas e acondicionadas em embalagens de apresentação,80
8045030,Mangostões,80
8045030,Secos,80
8051000,- Laranjas,80
8051000,Secas,80
8052100,-- Mandarinas (incluindo as tangerinas e as satsumas),80
8052100,Secas,80
8052200,-- Clementinas,80
8052200,Secas,80
8052900,-- Outros,80
8052900,Secos,80
8054000,- Toranjas e pomelos,80
8054000,Secos,80
8055000,"- Limões (Citrus limon, Citrus limonum) e limas (Citrus aurantifolia, Citrus latifolia)",80
8055000,Secos,80
8059000,- Outros,80
8059000,Secos,80
8061000,- Frescas,80
8062000,- Secas (passas),80
8071100,-- Melancias,80
8071900,-- Outros,80
8072000,- Mamões (papaias),80
8081000,- Maçãs,80
8083000,- Peras,80
8084000,- Marmelos,80
8091000,- Damascos,80
8092100,-- Ginjas (Prunus cerasus),80
8092900,-- Outras,80
8093010,"Pêssegos, excluindo as nectarinas",80
8093020,Nectarinas,80
8094000,- Ameixas e abrunhos,80
8101000,- Morangos,81
8102000,"- Framboesas, amoras, incluindo as silvestres, e amoras-framboesas",81
8103000,"- Groselhas, incluindo o cassis",81
8104000,"- Airelas, mirtilos e outra fruta do gênero Vaccinium",81
8105000,- Kiwis (quivis),81
8106000,- Duriões (duriangos),81
8107000,- Caquis (dióspiros),81
8109011,Carambolas (Averrhoa carambola),81
8109012,Anonas e outras frutas do gênero Annona,81
8109013,Jacas (Artocarpus heterophyllus),81
8109014,Lechias (Litchi chinensis),81
8109015,Maracujás (Passiflora edulis),81
8109016,"Pitaias (Hylocereus spp., Selenicereus undatus)",81
8109017,Tamarindos (Tamarindus indica),81
8109090,Outra,81
8111000,- Morangos,81
8111000,Adicionados de açúcar ou de outros edulcorantes,81
8112000,"- Framboesas, amoras, incluindo as silvestres, amoras-framboesas e groselhas",81
8112000,Adicionados de açúcar ou de outros edulcorantes,81
8119000,- Outra,81
8119000,Adicionados de açúcar ou de outros edulcorantes,81
8121000,- Cerejas,81
8129000,- Outra,81
8131000,- Damascos,81
8132010,Com caroço,81
8132020,Sem caroço,81
8133000,- Maçãs,81
8134010,Peras,81
8134090,Outra,81
8135000,"- Misturas de fruta seca ou de fruta de casca rija, do presente Capítulo",81
8140000,"Cascas de citros (citrinos), de melões ou de melancias, frescas, secas, congeladas ou apresentadas em água salgada, sulfurada ou adicionada de outras substâncias destinadas a assegurar transitoriamente a sua conservação.",81
9011110,Em grão,90
9011190,Outros,90
9011190,Moídos,90
9011200,-- Descafeinado,90
9012100,-- Não descafeinado,90
9012200,-- Descafeinado,90
9019000,- Outros,90
9019000,Cascas e películas de café,90
9021000,- Chá verde (não fermentado) em embalagens imediatas de conteúdo não superior a 3 kg,90
9022000,- Chá verde (não fermentado) apresentado de qualquer outra forma,90
9023000,"- Chá preto (fermentado) e chá parcialmente fermentado, em embalagens imediatas de conteúdo não superior a 3 kg",90
9024000,"- Chá preto (fermentado) e chá parcialmente fermentado, apresentados de qualquer outra forma",90
9030010,Simplesmente cancheado,90
9030010,Embalagens imediatas de conteúdo não superior a 5 kg,90
9030090,Outros,90
9030090,Ex 01 - Embalagens imediatas de conteúdo não superior a 5 kg,90
9041100,-- Não triturada nem em pó,90
9041200,-- Triturada ou em pó,90
9042100,"-- Secos, não triturados nem em pó",90
9042200,-- Triturados ou em pó,90
9051000,- Não triturada nem em pó,90
9052000,- Triturada ou em pó,90
9061100,-- Canela (Cinnamomum zeylanicum blume),90
9061900,-- Outras,90
9062000,- Trituradas ou em pó,90
9071000,- Não triturado nem em pó,90
9072000,- Triturado ou em pó,90
9081100,-- Não triturada nem em pó,90
9081200,-- Triturada ou em pó,90
9082100,-- Não triturado nem em pó,90
9082200,-- Triturado ou em pó,90
9083100,-- Não triturados nem em pó,90
9083200,-- Triturados ou em pó,90
9092100,-- Não trituradas nem em pó,90
9092200,-- Trituradas ou em pó,90
9093100,-- Não trituradas nem em pó,90
9093200,-- Trituradas ou em pó,90
9096110,De anis (erva-doce),90
9096120,De badiana (anis-estrelado),90
9096190,Outras,90
9096210,De anis (erva-doce),90
9096220,De badiana (anis-estrelado),90
9096290,Outras,90
9101100,-- Não triturado nem em pó,91
9101200,-- Triturado ou em pó,91
9102000,- Açafrão,91
9103000,- Cúrcuma,91
9109100,-- Misturas mencionadas na Nota 1 b) do presente Capítulo,91
9109900,-- Outras,91
10011100,-- Para semeadura (sementeira),10
10011900,-- Outros,10
10019100,-- Para semeadura (sementeira),10
10019900,-- Outros,10
10021000,- Para semeadura (sementeira),10
10029000,- Outros,10
10031000,- Para semeadura (sementeira),10
10039010,Cervejeira,10
10039080,"Outras, em grão",10
10039090,Outras,10
10041000,- Para semeadura (sementeira),10
10049000,- Outras,10
10051000,- Para semeadura (sementeira),10
10059010,Em grão,10
10059090,Outros,10
10061010,Para semeadura (sementeira),10
10061091,Parboilizado,10
10061092,Não parboilizado,10
10062010,Parboilizado,10
10062020,Não parboilizado,10
10063011,Polido ou brunido,10
10063019,Outros,10
10063021,Polido ou brunido,10
10063029,Outros,10
10064000,- Arroz quebrado (Trinca de arroz*),10
10071000,- Para semeadura (sementeira),10
10079000,- Outros,10
10081010,Para semeadura (sementeira),10
10081090,Outros,10
10082110,Milheto (Pennisetum glaucum),10
10082190,Outros,10
10082910,Milheto (Pennisetum glaucum),10
10082990,Outros,10
10083010,Para semeadura (sementeira),10
10083090,Outros,10
10084010,Para semeadura (sementeira),10
10084090,Outros,10
10085010,Para semeadura (sementeira),10
10085090,Outros,10
10086010,Para semeadura (sementeira),10
10086090,Outros,10
10089010,Para semeadura (sementeira),10
10089090,Outros,10
11010010,De trigo,11
11010020,De mistura de trigo com centeio (méteil),11
11022000,- Farinha de milho,11
11029000,- Outras,11
11031100,-- De trigo,11
11031300,-- De milho,11
11031900,-- De outros cereais,11
11032000,- Pellets,11
11041200,-- De aveia,11
11041900,-- De outros cereais,11
11042200,-- De aveia,11
11042300,-- De milho,11
11042900,-- De outros cereais,11
11043000,"- Germes de cereais, inteiros, esmagados, em flocos ou moídos",11
11051000,"- Farinha, sêmola e pó",11
11052000,"- Flocos, grânulos e pellets",11
11061000,"- Dos legumes de vagem, secos, da posição 07.13",11
11062000,"- De sagu ou das raízes ou tubérculos, da posição 07.14",11
11063000,- Dos produtos do Capítulo 8,11
11071010,Inteiro ou partido,11
11071020,Moído ou em farinha,11
11072010,Inteiro ou partido,11
11072020,Moído ou em farinha,11
11081100,-- Amido de trigo,11
11081200,-- Amido de milho,11
11081300,-- Fécula de batata,11
11081400,-- Fécula de mandioca,11
11081900,-- Outros amidos e féculas,11
11082000,- Inulina,11
11090000,"Glúten de trigo, mesmo seco.",11
12011000,- Para semeadura (sementeira),12
12019000,- Outras,12
12023000,- Para semeadura (sementeira),12
12024100,-- Com casca,12
12024200,"-- Descascados, mesmo triturados",12
12030000,Copra.,12
12040010,Para semeadura (sementeira),12
12040090,Outras,12
12051010,Para semeadura (sementeira),12
12051090,Outras,12
12059010,Para semeadura (sementeira),12
12059090,Outras,12
12060010,Para semeadura (sementeira),12
12060090,Outras,12
12071010,Para semeadura (sementeira),12
12071090,Outras,12
12072100,-- Para semeadura (sementeira),12
12072900,-- Outras,12
12073010,Para semeadura (sementeira),12
12073090,Outras,12
12074010,Para semeadura (sementeira),12
12074090,Outras,12
12075010,Para semeadura (sementeira),12
12075090,Outras,12
12076010,Para semeadura (sementeira),12
12076090,Outras,12
12077010,Para semeadura (sementeira),12
12077090,Outras,12
12079110,Para semeadura (sementeira),12
12079190,Outras,12
12079910,Para semeadura (sementeira),12
