NCM,NCM_DESCRICAO,POSICAO
3063500,"-- Camarões de água fria (Pandalus spp., Crangon crangon)",0306
3063600,-- Outros camarões,0306
3063910,Lagosta de água doce (Cherax quadricarinatus),0306
3063990,Outros,0306
3069100,"-- Lagostas (Palinurus spp., Panulirus spp., Jasus spp.)",0306
3069200,-- Lavagantes (Homarus spp.),0306
3069300,-- Caranguejos,0306
3069400,-- Lagosta norueguesa (Lagostim*) (Nephrops norvegicus),0306
3069500,-- Camarões,0306
3069910,Lagosta de água doce (Cherax quadricarinatus),0306
3069990,Outros,0306
3071100,"-- Vivas, frescas ou refrigeradas",0307
3071200,-- Congeladas,0307
3071900,-- Outras,0307
3072100,"-- Vivos, frescos ou refrigerados",0307
3072200,-- Congelados,0307
3072900,-- Outros,0307
3073100,"-- Vivos, frescos ou refrigerados",0307
3073200,-- Congelados,0307
3073900,-- Outros,0307
3074200,"-- Vivas, frescas ou refrigeradas",0307
3074310,Lulas,0307
3074320,Sépias,0307
3074900,-- Outras,0307
3075100,"-- Vivos, frescos ou refrigerados",0307
3075200,-- Congelados,0307
3075900,-- Outros,0307
3076000,"- Caracóis, exceto os do mar",0307
3077100,"-- Vivos, frescos ou refrigerados",0307
3077200,-- Congelados,0307
3077900,-- Outros,0307
3078100,"-- Abalones (Orelhas-do-mar*) (Haliotis spp.) vivos, frescos ou refrigerados",0307
3078200,"-- Estrombos (Strombus spp.) vivos, frescos ou refrigerados",0307
3078300,-- Abalones (Orelhas-do-mar*) (Haliotis spp.) congelados,0307
3078400,-- Estrombos (Strombus spp.) congelados,0307
3078700,-- Outros abalones (orelhas-do-mar*) (Haliotis spp.),0307
3078800,-- Outros estrombos (Strombus spp.),0307
3079100,"-- Vivos, frescos ou refrigerados",0307
3079200,-- Congelados,0307
3079900,-- Outros,0307
3081100,"-- Vivos, frescos ou refrigerados",0308
3081200,-- Congelados,0308
3081900,-- Outros,0308
3082100,"-- Vivos, frescos ou refrigerados",0308
3082200,-- Congelados,0308
3082900,-- Outros,0308
3083000,- Medusas (águas-vivas) (Rhopilema spp.),0308
3089000,- Outros,0308
3091000,- De peixe,0309
3099000,- Outros,0309
4011010,Leite UHT (Ultra High Temperature),0401
4011090,Outros,0401
4012010,Leite UHT (Ultra High Temperature),0401
4012090,Outros,0401
4014010,Leite,0401
4014021,UHT (Ultra High Temperature),0401
4014021,Acondicionado em recipiente metálico hermeticamente fechado,0401
4014029,Outros,0401
4014029,Acondicionados em recipientes metálicos hermeticamente fechados,0401
4015010,Leite,0401
4015021,UHT (Ultra High Temperature),0401
4015021,Acondicionado em recipiente metálico hermeticamente fechado,0401
4015029,Outros,0401
4015029,Acondicionados em recipientes metálicos hermeticamente fechados,0401
4021010,"Com um teor de arsênio, chumbo ou cobre, considerados isoladamente, inferior a 5 ppm",0402
4021090,Outros,0402
4022110,Leite integral,0402
4022120,Leite parcialmente desnatado,0402
4022130,Creme de leite (nata),0402
4022910,Leite integral,0402
4022920,Leite parcialmente desnatado,0402
4022930,Creme de leite (nata),0402
4029100,-- Sem adição de açúcar ou de outros edulcorantes,0402
4029100,Leite em estado líquido,0402
4029900,-- Outros,0402
4029900,Leite em estado líquido,0402
4032000,- Iogurte,0403
4032000,Acondicionado em embalagem de apresentação,0403
4039000,- Outros,0403
4039000,Acondicionados em embalagem de apresentação,0403
4041000,"- Soro de leite, modificado ou não, mesmo concentrado ou adicionado de açúcar ou de outros edulcorantes",0404
4041000,"Concentrado ou adicionado de açúcar ou de outros edulcorantes, em estado pastoso ou
sólido",0404
4049000,- Outros,0404
4049000,"Concentrado ou adicionado de açúcar ou de outros edulcorantes, em estado pastoso ou
sólido",0404
4051000,- Manteiga,0405
4052000,- Pasta de espalhar (barrar) de produtos provenientes do leite,0405
4059010,Óleo butírico de manteiga (butter oil),0405
4059090,Outras,0405
4061010,Mozarela,0406
4061090,Outros,0406
4062000,"- Queijos ralados ou em pó, de qualquer tipo",0406
4063000,"- Queijos fundidos, exceto ralados ou em pó",0406
4064000,"- Queijos de pasta mofada (azul) e outros queijos que apresentem veios obtidos utilizando
Penicillium roqueforti",0406
4069010,"Com um teor de umidade inferior a 36,0 %, em peso (massa dura)",0406
4069020,"Com um teor de umidade igual ou superior a 36,0 % e inferior a 46,0 %, em peso (massa
semidura)",0406
4069030,"Com um teor de umidade igual ou superior a 46,0 % e inferior a 55,0 %, em peso (massa macia)",0406
4069090,Outros,0406
4071100,-- De aves da espécie Gallus domesticus,0407
4071900,-- Outros,0407
4072100,-- De aves da espécie Gallus domesticus,0407
4072900,-- Outros,0407
4079000,- Outros,0407
4081100,-- Secas,0408
4081900,-- Outras,0408
4081900,Frescas,0408
4089100,-- Secos,0408
4089900,-- Outros,0408
4089900,Frescos,0408
4090000,Mel natural.,0409
4090000,Acondicionado em embalagem de apresentação,0409
4101000,- Insetos,0410
4109000,- Outros,0410
5010000,"Cabelo em bruto, mesmo lavado ou desengordurado; desperdícios de cabelo.",0501
5021011,"Lavadas, alvejadas ou desengorduradas, mesmo tintas",0502
5021019,Outras,0502
5021090,Outros,0502
5029010,Pelos,0502
5029020,Desperdícios,0502
5040011,De bovinos,0504
5040012,De ovinos,0504
5040013,De suínos,0504
5040019,Outras,0504
5040090,Outros,0504
5051000,- Penas do tipo utilizado para enchimento ou estofamento; penugem,0505
5059000,- Outros,0505
5061000,- Osseína e ossos acidulados,0506
5069000,- Outros,0506
5071000,- Marfim; pó e desperdícios de marfim,0507
5079000,- Outros,0507
5080000,"Coral e matérias semelhantes, em bruto ou simplesmente preparados, mas não trabalhados de outro modo; conchas e carapaças de moluscos, crustáceos ou de equinodermes e ossos de sépias (chocos*) (chocos e chopos*), em bruto ou simplesmente preparados, mas não cortados em forma determinada, seus pós e desperdícios.",0508
5100010,Pâncreas de bovino,0510
5100090,Outros,0510
5111000,- Sêmen de bovino,0511
5119110,"Ovas de peixe fecundadas, para reprodução",0511
5119190,Outros,0511
5119910,Embriões de animais,0511
5119920,Sêmen animal,0511
5119930,Ovos de bicho-da-seda,0511
5119991,"Crinas e seus desperdícios, mesmo em mantas, mesmo com suporte",0511
5119999,Outros,0511
6011000,"- Bulbos, tubérculos, raízes tuberosas, cormos, coroas e rizomas, em repouso vegetativo",0601
6012000,"- Bulbos, tubérculos, raízes tuberosas, cormos, coroas e rizomas, em vegetação ou em flor; mudas, plantas e raízes de chicória",0601
6021000,- Estacas não enraizadas e enxertos,0602
6022000,"- Árvores, arbustos e silvados, de fruta, enxertados ou não",0602
6023000,"- Rododendros e azaleias, enxertados ou não",0602
6024000,"- Roseiras, enxertadas ou não",0602
6029010,Micélios de cogumelos,0602
6029021,De orquídea,0602
6029029,Outras,0602
6029081,De cana-de-açúcar,0602
6029082,De videira,0602
6029083,De café,0602
6029089,Outras,0602
6029090,Outras,0602
6031100,-- Rosas,0603
6031200,-- Cravos,0603
6031300,-- Orquídeas,0603
6031400,-- Crisântemos,0603
6031500,-- Lírios (Lilium spp.),0603
6031900,-- Outros,0603
6039000,- Outros,0603
6042000,- Frescos,0604
6049000,- Outros,0604
7011000,- Batata-semente,0701
7019000,- Outras,0701
7020000,"Tomates, frescos ou refrigerados.",0702
7031011,Para semeadura (sementeira),0703
7031019,Outras,0703
7031021,Para semeadura (sementeira),0703
7031029,Outras,0703
7032010,Para semeadura (sementeira),0703
7032090,Outros,0703
7039010,Para semeadura (sementeira),0703
7039090,Outros,0703
7041000,- Couve-flor e brócolis,0704
7042000,- Couve-de-bruxelas,0704
7049000,- Outros,0704
7051100,-- Repolhuda,0705
7051900,-- Outra,0705
7052100,-- Endívia (Cichorium intybus var. foliosum),0705
7052900,-- Outras,0705
7061000,- Cenouras e nabos,0706
7069000,- Outros,0706
7070000,"Pepinos e pepininhos (cornichons), frescos ou refrigerados.",0707
7081000,- Ervilhas (Pisum sativum),0708
7082000,"- Feijões (Vigna spp., Phaseolus spp.)",0708
7089000,- Outros legumes de vagem,0708
7092000,- Aspargos,0709
7093000,- Berinjelas,0709
7094000,"- Aipo, exceto aipo-rábano",0709
7095100,-- Cogumelos do gênero Agaricus,0709
7095200,-- Cogumelos do gênero Boletus,0709
7095300,-- Cogumelos do gênero Cantharellus,0709
7095400,-- Shitake (Lentinus edodes),0709
7095500,"-- Matsutake (Tricholoma matsutake, Tricholoma magnivelare, Tricholoma anatolicum, Tricholoma dulciolens, Tricholoma caligatum)",0709
7095600,-- Trufas (Tuber spp.),0709
7095900,-- Outros,0709
7096000,- Pimentões (pimentos) e pimentas do gênero Capsicum ou do gênero Pimenta,0709
7097000,"- Espinafres, espinafres-da-nova-zelândia e espinafres gigantes",0709
7099100,-- Alcachofras,0709
7099200,-- Azeitonas,0709
7099300,"-- Abóboras, abobrinhas (curgetes*) e cabaças (Cucurbita spp.)",0709
7099911,Para semeadura (sementeira),0709
7099919,Outros,0709
7099990,Outros,0709
7101000,- Batatas,0710
7102100,-- Ervilhas (Pisum sativum),0710
7102200,"-- Feijões (Vigna spp., Phaseolus spp.)",0710
7102900,-- Outros,0710
7103000,"- Espinafres, espinafres-da-nova-zelândia e espinafres gigantes",0710
7104000,- Milho doce,0710
7108000,- Outros produtos hortícolas,0710
7109000,- Misturas de produtos hortícolas,0710
7112010,Com água salgada,0711
7112020,Com água sulfurada ou adicionada de outras substâncias,0711
7112090,Outras,0711
7114000,- Pepinos e pepininhos (cornichons),0711
7114000,"Com água salgada, sulfurada ou adicionada de outras substâncias",0711
7115100,-- Cogumelos do gênero Agaricus,0711
7115100,"Com água salgada, sulfurada ou adicionada de outras substâncias",0711
7115900,-- Outros,0711
7115900,"Com água salgada, sulfurada ou adicionada de outras substâncias",0711
7119000,- Outros produtos hortícolas; misturas de produtos hortícolas,0711
7119000,"Com água salgada, sulfurada ou adicionada de outras substâncias",0711
7122000,- Cebolas,0712
7123100,-- Cogumelos do gênero Agaricus,0712
7123200,-- Orelhas-de-judas (Auricularia spp.),0712
7123300,-- Tremelas (Tremella spp.),0712
7123400,-- Shitake (Lentinus edodes),0712
7123900,-- Outros,0712
7129020,Alho,0712
7129090,Outros,0712
7129090,Milho doce,0712
7131010,Para semeadura (sementeira),0713
7131090,Outras,0713
7132010,Para semeadura (sementeira),0713
7132090,Outros,0713
7133110,Para semeadura (sementeira),0713
7133190,Outros,0713
7133210,Para semeadura (sementeira),0713
7133290,Outros,0713
7133311,Para semeadura (sementeira),0713
7133319,Outros,0713
7133321,Para semeadura (sementeira),0713
7133329,Outros,0713
7133391,Para semeadura (sementeira),0713
7133399,Outros,0713
7133410,Para semeadura (sementeira),0713
7133490,Outros,0713
7133510,Para semeadura (sementeira),0713
7133590,Outros,0713
7133910,Para semeadura (sementeira),0713
7133990,Outros,0713
7134010,Para semeadura (sementeira),0713
7134090,Outras,0713
7135010,Para semeadura (sementeira),0713
7135090,Outras,0713
7136010,Para semeadura (sementeira),0713
7136090,Outros,0713
7139010,Para semeadura (sementeira),0713
7139090,Outros,0713
7141000,- Raízes de mandioca,0714
7142000,- Batatas-doces,0714
7143000,- Inhames (Dioscorea spp.),0714
7144000,- Taros (inhames-brancos) (Colocasia spp.),0714
7145000,- Mangaritos (Orelhas-de-elefante*) (Xanthosoma spp.),0714
7149000,- Outros,0714
8011100,-- Dessecados,0801
8011100,Acondicionados em embalagens de apresentação,0801
8011200,-- Na casca interna (endocarpo),0801
8011900,-- Outros,0801
8012100,-- Com casca,0801
8012100,Seca e acondicionada em embalagem de apresentação,0801
8012200,-- Sem casca,0801
8012200,Seca e acondicionada em embalagem de apresentação,0801
8013100,-- Com casca,0801
8013100,Seca e acondicionada em embalagem de apresentação,0801
8013200,-- Sem casca,0801
8013200,Seca e acondicionada em embalagem de apresentação,0801
8021100,-- Com casca,0802
8021200,-- Sem casca,0802
8022100,-- Com casca,0802
8022200,-- Sem casca,0802
8023100,-- Com casca,0802
8023200,-- Sem casca,0802
8024100,-- Com casca,0802
8024200,-- Sem casca,0802
8025100,-- Com casca,0802
8025200,-- Sem casca,0802
8026100,-- Com casca,0802
8026200,-- Sem casca,0802
8027000,- Nozes-de-cola (Cola spp.),0802
8028000,- Nozes-de-areca (nozes de bétele),0802
8029100,"-- Pinhões, com casca",0802
8029200,"-- Pinhões, sem casca",0802
8029900,-- Outra,0802
8031000,- Bananas-da-terra (Bananas-pão*) (Plátanos*),0803
8031000,Secas e acondicionadas em embalagens de apresentação,0803
8039000,- Outras,0803
8039000,Secas e acondicionadas em embalagens de apresentação,0803
8041010,Frescas,0804
8041020,Secas,0804
8042010,Frescos,0804
8042020,Secos,0804
8043000,- Abacaxis (ananases),0804
8043000,Secos e acondicionados em embalagens de apresentação,0804
8044000,- Abacates,0804
8044000,Secos e acondicionados em embalagens de apresentação,0804
8045010,Goiabas,0804
8045010,Secas e acondicionadas em embalagens de apresentação,0804
8045020,Mangas,0804
8045020,Secas e acondicionadas em embalagens de apresentação,0804
8045030,Mangostões,0804
8045030,Secos,0804
8051000,- Laranjas,0805
8051000,Secas,0805
8052100,-- Mandarinas (incluindo as tangerinas e as satsumas),0805
8052100,Secas,0805
8052200,-- Clementinas,0805
8052200,Secas,0805
8052900,-- Outros,0805
8052900,Secos,0805
8054000,- Toranjas e pomelos,0805
8054000,Secos,0805
8055000,"- Limões (Citrus limon, Citrus limonum) e limas (Citrus aurantifolia, Citrus latifolia)",0805
8055000,Secos,0805
8059000,- Outros,0805
8059000,Secos,0805
8061000,- Frescas,0806
8062000,- Secas (passas),0806
8071100,-- Melancias,0807
8071900,-- Outros,0807
8072000,- Mamões (papaias),0807
8081000,- Maçãs,0808
8083000,- Peras,0808
8084000,- Marmelos,0808
8091000,- Damascos,0809
8092100,-- Ginjas (Prunus cerasus),0809
8092900,-- Outras,0809
8093010,"Pêssegos, excluindo as nectarinas",0809
8093020,Nectarinas,0809
8094000,- Ameixas e abrunhos,0809
8101000,- Morangos,0810
8102000,"- Framboesas, amoras, incluindo as silvestres, e amoras-framboesas",0810
8103000,"- Groselhas, incluindo o cassis",0810
8104000,"- Airelas, mirtilos e outra fruta do gênero Vaccinium",0810
8105000,- Kiwis (quivis),0810
8106000,- Duriões (duriangos),0810
8107000,- Caquis (dióspiros),0810
8109011,Carambolas (Averrhoa carambola),0810
8109012,Anonas e outras frutas do gênero Annona,0810
8109013,Jacas (Artocarpus heterophyllus),0810
8109014,Lechias (Litchi chinensis),0810
8109015,Maracujás (Passiflora edulis),0810
8109016,"Pitaias (Hylocereus spp., Selenicereus undatus)",0810
8109017,Tamarindos (Tamarindus indica),0810
8109090,Outra,0810
8111000,- Morangos,0811
8111000,Adicionados de açúcar ou de outros edulcorantes,0811
8112000,"- Framboesas, amoras, incluindo as silvestres, amoras-framboesas e groselhas",0811
8112000,Adicionados de açúcar ou de outros edulcorantes,0811
8119000,- Outra,0811
8119000,Adicionados de açúcar ou de outros edulcorantes,0811
8121000,- Cerejas,0812
8129000,- Outra,0812
8131000,- Damascos,0813
8132010,Com caroço,0813
8132020,Sem caroço,0813
8133000,- Maçãs,0813
8134010,Peras,0813
8134090,Outra,0813
8135000,"- Misturas de fruta seca ou de fruta de casca rija, do presente Capítulo",0813
8140000,"Cascas de citros (citrinos), de melões ou de melancias, frescas, secas, congeladas ou apresentadas em água salgada, sulfurada ou adicionada de outras substâncias destinadas a assegurar transitoriamente a sua conservação.",0814
9011110,Em grão,0901
9011190,Outros,0901
9011190,Moídos,0901
9011200,-- Descafeinado,0901
9012100,-- Não descafeinado,0901
9012200,-- Descafeinado,0901
9019000,- Outros,0901
9019000,Cascas e películas de café,0901
9021000,- Chá verde (não fermentado) em embalagens imediatas de conteúdo não superior a 3 kg,0902
9022000,- Chá verde (não fermentado) apresentado de qualquer outra forma,0902
9023000,"- Chá preto (fermentado) e chá parcialmente fermentado, em embalagens imediatas de conteúdo não superior a 3 kg",0902
9024000,"- Chá preto (fermentado) e chá parcialmente fermentado, apresentados de qualquer outra forma",0902
9030010,Simplesmente cancheado,0903
9030010,Embalagens imediatas de conteúdo não superior a 5 kg,0903
9030090,Outros,0903
9030090,Ex 01 - Embalagens imediatas de conteúdo não superior a 5 kg,0903
9041100,-- Não triturada nem em pó,0904
9041200,-- Triturada ou em pó,0904
9042100,"-- Secos, não triturados nem em pó",0904
9042200,-- Triturados ou em pó,0904
9051000,- Não triturada nem em pó,0905
9052000,- Triturada ou em pó,0905
9061100,-- Canela (Cinnamomum zeylanicum blume),0906
9061900,-- Outras,0906
9062000,- Trituradas ou em pó,0906
9071000,- Não triturado nem em pó,0907
9072000,- Triturado ou em pó,0907
9081100,-- Não triturada nem em pó,0908
9081200,-- Triturada ou em pó,0908
9082100,-- Não triturado nem em pó,0908
9082200,-- Triturado ou em pó,0908
9083100,-- Não triturados nem em pó,0908
9083200,-- Triturados ou em pó,0908
9092100,-- Não trituradas nem em pó,0909
9092200,-- Trituradas ou em pó,0909
9093100,-- Não trituradas nem em pó,0909
9093200,-- Trituradas ou em pó,0909
9096110,De anis (erva-doce),0909
9096120,De badiana (anis-estrelado),0909
9096190,Outras,0909
9096210,De anis (erva-doce),0909
9096220,De badiana (anis-estrelado),0909
9096290,Outras,0909
9101100,-- Não triturado nem em pó,0910
9101200,-- Triturado ou em pó,0910
9102000,- Açafrão,0910
9103000,- Cúrcuma,0910
9109100,-- Misturas mencionadas na Nota 1 b) do presente Capítulo,0910
9109900,-- Outras,0910
10011100,-- Para semeadura (sementeira),1001
10011900,-- Outros,1001
10019100,-- Para semeadura (sementeira),1001
10019900,-- Outros,1001
10021000,- Para semeadura (sementeira),1002
10029000,- Outros,1002
10031000,- Para semeadura (sementeira),1003
10039010,Cervejeira,1003
10039080,"Outras, em grão",1003
10039090,Outras,1003
10041000,- Para semeadura (sementeira),1004
10049000,- Outras,1004
10051000,- Para semeadura (sementeira),1005
10059010,Em grão,1005
10059090,Outros,1005
10061010,Para semeadura (sementeira),1006
10061091,Parboilizado,1006
10061092,Não parboilizado,1006
10062010,Parboilizado,1006
10062020,Não parboilizado,1006
10063011,Polido ou brunido,1006
10063019,Outros,1006
10063021,Polido ou brunido,1006
10063029,Outros,1006
10064000,- Arroz quebrado (Trinca de arroz*),1006
10071000,- Para semeadura (sementeira),1007
10079000,- Outros,1007
10081010,Para semeadura (sementeira),1008
10081090,Outros,1008
10082110,Milheto (Pennisetum glaucum),1008
10082190,Outros,1008
10082910,Milheto (Pennisetum glaucum),1008
10082990,Outros,1008
10083010,Para semeadura (sementeira),1008
10083090,Outros,1008
10084010,Para semeadura (sementeira),1008
10084090,Outros,1008
10085010,Para semeadura (sementeira),1008
10085090,Outros,1008
10086010,Para semeadura (sementeira),1008
10086090,Outros,1008
10089010,Para semeadura (sementeira),1008
10089090,Outros,1008
11010010,De trigo,1101
11010020,De mistura de trigo com centeio (méteil),1101
11022000,- Farinha de milho,1102
11029000,- Outras,1102
11031100,-- De trigo,1103
11031300,-- De milho,1103
11031900,-- De outros cereais,1103
11032000,- Pellets,1103
